"sentence","label","tokens","bio_tags"
"A biker style leather jacket is soft leather. The colour is a terracotta colour which would go with several outfits and would be appropriate across several seasons.",2,"biker|style|leather|jacket|is|soft|leather|the|colour|is|terracotta|colour|which|would|go|with|several|outfits|and|would|be|appropriate|across|several|seasons"
"MacBook in all white with a lot of memory and a wireless mouse",2,"macbook|in|all|white|with|lot|of|memory|and|wireless|mouse"
"A jacket that is warm, comfortably fitting and somewhat normally stylish.",2,"jacket|that|is|warm|comfortably|fitting|and|somewhat|normally|stylish"
"would have a touchscreen and be light portable. It would also need a reasonable amount of memory and a good processor.",2,"would|have|touchscreen|and|be|light|portable|it|would|also|need|reasonable|amount|of|memory|and|good|processor"
"For winter I would buy a heavy winter jacket, waterproof and certified up to -40C. I would probably get a jacket in a dark colour, but the fit is more important than the looks. I also want large pockets in the jacket as I use them a lot. A hood without a fur lining is also important. ",2,"for|winter|would|buy|heavy|winter|jacket|waterproof|and|certified|up|to|would|probably|get|jacket|in|dark|colour|but|the|fit|is|more|important|than|the|looks|also|want|large|pockets|in|the|jacket|as|use|them|lot|hood|without|fur|lining|is|also|important"
"I would buy a very similar jacket to the one I had lost. The reason I wore it daily is because it fitted my needs for a jacket. It is lightweight, but warm. It is also waterproof, but the shell dries out quickly because it is made from quality technical material. It would look good on my figure, but also be very practical. It is not a fashion item, but still looks smart. A classic style.",2,"would|buy|very|similar|jacket|to|the|one|had|lost|the|reason|wore|it|daily|is|because|it|fitted|my|needs|for|jacket|it|is|lightweight|but|warm|it|is|also|waterproof|but|the|shell|dries|out|quickly|because|it|is|made|from|quality|technical|material|it|would|look|good|on|my|figure|but|also|be|very|practical|it|is|not|fashion|item|but|still|looks|smart|classic|style"
"My laptop will be lightweight and easy to carry to work while I commute.I want to be able to use it for work or leisure so the weight is important  to me.I have a limited budget and cannot pay more than 450 euros so that will determine my choice.",2,"my|laptop|will|be|lightweight|and|easy|to|carry|to|work|while|commute|want|to|be|able|to|use|it|for|work|or|leisure|so|the|weight|is|important|to|me|have|limited|budget|and|cannot|pay|more|than|euros|so|that|will|determine|my|choice"
"I'm going to buy a black leather jacket. Thigh-length, I think, but not with tassels or any of that fluffy stuff, just something sleek.",2,"going|to|buy|black|leather|jacket|thigh|length|think|but|not|with|tassels|or|any|of|that|fluffy|stuff|just|something|sleek"
"I would buy a laptop that is slim and not too heavy to carry round if necessary, as well as having touch screen capability and being within a reasonable budget.",2,"would|buy|laptop|that|is|slim|and|not|too|heavy|to|carry|round|if|necessary|as|well|as|having|touch|screen|capability|and|being|within|reasonable|budget"
"I am going to buy a white blazer.It will have side pockets and have two buttons.It will be made of wool or linen and will be nicely lined.It will be long to the level of my hips and will be smart enough for work or evening use do it will be versatile.",2,"am|going|to|buy|white|blazer|it|will|have|side|pockets|and|have|two|buttons|it|will|be|made|of|wool|or|linen|and|will|be|nicely|lined|it|will|be|long|to|the|level|of|my|hips|and|will|be|smart|enough|for|work|or|evening|use|do|it|will|be|versatile"
"I want a laptop that has office, a decent screen, good webcam and that is lightweight.",2,"want|laptop|that|has|office|decent|screen|good|webcam|and|that|is|lightweight"
"15 inch light weight laptop that has lots of memory storage and RAM.  It should include a HDMI port as well as a USB drive.  ",2,"inch|light|weight|laptop|that|has|lots|of|memory|storage|and|ram|it|should|include|hdmi|port|as|well|as|usb|drive"
"I would like a Surface Pro. It's got high processing power but its light and portable. Cost is a factor but it's what I've had currently so I'm used to and comfortable with it so I'll probably just get another one.",2,"would|like|surface|pro|it|got|high|processing|power|but|its|light|and|portable|cost|is|factor|but|it|what|ve|had|currently|so|used|to|and|comfortable|with|it|so|ll|probably|just|get|another|one"
"It would be brown in colour.  I would use it in wintertime.  The material it is made of is the inside part of leather. In other words, you would turn it inside out and use that side of the material. Its length is not long but not short.",2,"it|would|be|brown|in|colour|would|use|it|in|wintertime|the|material|it|is|made|of|is|the|inside|part|of|leather|in|other|words|you|would|turn|it|inside|out|and|use|that|side|of|the|material|its|length|is|not|long|but|not|short"
"I would choose a MacBook Air laptop - I would buy one in the low to middle range as I find Apple products easier to use and they work seamlessly with my Mobile Phone",2,"would|choose|macbook|air|laptop|would|buy|one|in|the|low|to|middle|range|as|find|apple|products|easier|to|use|and|they|work|seamlessly|with|my|mobile|phone"
"it would need to be a gaming laptop with really good graphics and wide screen
",2,"it|would|need|to|be|gaming|laptop|with|really|good|graphics|and|wide|screen"
"For a laptop cost is paramount, while still allowing me to do work, connect to wireless printer, do my taxes, and utilize my school work and work prep. I currently use an HP and find it is good. ",2,"for|laptop|cost|is|paramount|while|still|allowing|me|to|do|work|connect|to|wireless|printer|do|my|taxes|and|utilize|my|school|work|and|work|prep|currently|use|an|hp|and|find|it|is|good"
"My new laptop needs to be fast enough for me to be able to play games on it, I really dont like windows ten so it would be great if I could get one with windows 7.
I will need to be able to play films in good quality and would like Bose speakers. I want a dvd drive and usb 3.0 ",2,"my|new|laptop|needs|to|be|fast|enough|for|me|to|be|able|to|play|games|on|it|really|dont|like|windows|ten|so|it|would|be|great|if|could|get|one|with|windows|will|need|to|be|able|to|play|films|in|good|quality|and|would|like|bose|speakers|want|dvd|drive|and|usb"
"I would like a touch screen laptop,with a blue top, about 15 inches long and 12 inches high",2,"would|like|touch|screen|laptop|with|blue|top|about|inches|long|and|inches|high"
"I would buy a reasonably priced but not expensive jacket as I want to blend in whilst walking down the street as apposed to standing out ",2,"would|buy|reasonably|priced|but|not|expensive|jacket|as|want|to|blend|in|whilst|walking|down|the|street|as|apposed|to|standing|out"
"I'd probably choose an Apple Macbook Pro Laptop, preferably the newer spec than the one I currently own. Probably keep the same colour, so light grey, and the same size so 13inches. ",2,"probably|choose|an|apple|macbook|pro|laptop|preferably|the|newer|spec|than|the|one|currently|own|probably|keep|the|same|colour|so|light|grey|and|the|same|size|so|inches"
"I would choose a newer, more up-to-date, fashionable, and more reliable laptop. Samsung brand, apple,",2,"would|choose|newer|more|up|to|date|fashionable|and|more|reliable|laptop|samsung|brand|apple"
"I would choose a highly functioning, laptop with lots of memory and fast operating ",2,"would|choose|highly|functioning|laptop|with|lots|of|memory|and|fast|operating"
"I'd like a laptop with quite a large screen, maybe 17 inches, and a very good processor to allow for good internet speed because I often play music while working, and also like to watch YouTube videos and don't want the laptop to be slow or glitchy while loading music or videos. I'd also like a keyboard that feels comfortable. I'd like a built-in DVD player, as well as at least 3 USB ports (one for a mouse and two for USB keys). I would most likely consider a Dell laptop or an Asus laptop first. I would like good sound and image quality on the laptop. It should come with Windows 10 installed as well as, ideally, Microsoft Word already installed on it (or with an installation disk, so that at least I won't need to buy it separately).  I would like the laptop to have a lot of storage space on it.",2,"like|laptop|with|quite|large|screen|maybe|inches|and|very|good|processor|to|allow|for|good|internet|speed|because|often|play|music|while|working|and|also|like|to|watch|youtube|videos|and|don|want|the|laptop|to|be|slow|or|glitchy|while|loading|music|or|videos|also|like|keyboard|that|feels|comfortable|like|built|in|dvd|player|as|well|as|at|least|usb|ports|one|for|mouse|and|two|for|usb|keys|would|most|likely|consider|dell|laptop|or|an|asus|laptop|first|would|like|good|sound|and|image|quality|on|the|laptop|it|should|come|with|windows|installed|as|well|as|ideally|microsoft|word|already|installed|on|it|or|with|an|installation|disk|so|that|at|least|won|need|to|buy|it|separately|would|like|the|laptop|to|have|lot|of|storage|space|on|it"
"I’d like to have a new dell laptop and has a lot of high powered functions in it  ",2,"like|to|have|new|dell|laptop|and|has|lot|of|high|powered|functions|in|it"
"
I would buy a short cut denim jacket. It would be light blue in colour and would be a comfortable not tight fit.",2,"would|buy|short|cut|denim|jacket|it|would|be|light|blue|in|colour|and|would|be|comfortable|not|tight|fit"
"i would buy the fastest laptop, it would be an Apple, but one that will last and be good value for money",2,"would|buy|the|fastest|laptop|it|would|be|an|apple|but|one|that|will|last|and|be|good|value|for|money"
"I would want a touch screen laptop by HP with a back lit keyboard. I would also want the laptop screen to be about 15 or 16 inches.  And i would want my laptop replacement to be in the color rose gold.",2,"would|want|touch|screen|laptop|by|hp|with|back|lit|keyboard|would|also|want|the|laptop|screen|to|be|about|or|inches|and|would|want|my|laptop|replacement|to|be|in|the|color|rose|gold"
"i want a laptop with high ram and speed, a lot of usb connections, decent processor at least an i5",2,"want|laptop|with|high|ram|and|speed|lot|of|usb|connections|decent|processor|at|least|an"
"A gaming laptop with good graphics and CPU power would be nice. It would have the proper ability to do many things like game or edit things in case I need to use it besides my actual computer.",2,"gaming|laptop|with|good|graphics|and|cpu|power|would|be|nice|it|would|have|the|proper|ability|to|do|many|things|like|game|or|edit|things|in|case|need|to|use|it|besides|my|actual|computer"
"I would choose a lptop with touch screen and it should also have a alot of cool sophisticated features. I would probably buy something from a reliable brand like Dell. ",2,"would|choose|lptop|with|touch|screen|and|it|should|also|have|alot|of|cool|sophisticated|features|would|probably|buy|something|from|reliable|brand|like|dell"
"A used, high-end laptop from a year or two ago, with an AMD Ryzen processor, as well as at least a 1080P screen. It should also be under 15"". ",2,"used|high|end|laptop|from|year|or|two|ago|with|an|amd|ryzen|processor|as|well|as|at|least|screen|it|should|also|be|under"
